cancelled,account_length,international_plan,voicemail_plan,num_voicemail_messages,total_day_minutes,total_day_calls,total_day_charge,total_evening_minutes,total_evening_calls,total_evening_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,num_customer_service_calls
no,0.4607843137254902,no,no,0.0,0.3423360224482638,0.4903846153846154,0.34227357128120484,0.4376177911797964,0.5576923076923078,0.4376940133037694,0.6662852784134248,0.5192307692307693,0.6661016949152541,0.6617647058823528,0.773976031629121,0.6621253405994552,0.0
no,0.5931372549019608,no,no,0.0,0.46685373553139253,0.4423076923076923,0.46688673406230663,0.40030154542027885,0.5865384615384616,0.39999999999999997,0.6788710907704041,0.2596153846153846,0.6788135593220337,0.5735294117647058,0.19498750024038547,0.5722070844686649,0.0
no,0.4607843137254902,no,no,0.0,0.7039635215713784,0.16346153846153844,0.7039405818031772,0.4511873350923482,0.48076923076923084,0.45099778270509977,0.4553775743707093,0.6442307692307693,0.4550847457627119,0.6102941176470588,0.4406426982957874,0.6103542234332426,1.0
no,0.17156862745098037,no,si,0.8566617910518294,0.8558400561206593,0.5192307692307693,0.8557870847947185,0.5077271013946475,0.2692307692307693,0.5077605321507761,0.4446987032799388,0.6250000000000001,0.44406779661016943,0.40441176470588225,0.602451640685868,0.4032697547683925,0.44250704934976004
no,0.45098039215686275,no,si,0.7785428680464045,0.28235706769554547,0.798076923076923,0.2822364349081906,0.365623822088202,0.6442307692307693,0.365410199556541,0.5583524027459954,0.3653846153846154,0.5576271186440678,0.4632352941176471,0.33333333333333337,0.46321525885558584,0.0
no,0.6862745098039216,no,si,0.8806676278717858,0.3900385829533497,0.41346153846153844,0.389931916649474,0.23972860912174893,0.47115384615384615,0.23946784922394682,0.5675057208237986,0.9038461538461539,0.5669491525423727,0.48529411764705865,0.0,0.48501362397820175,0.0
no,0.7647058823529412,no,no,0.0,0.6748509294984216,0.40384615384615385,0.674850422942026,0.3030531473803242,0.701923076923077,0.3028824833702883,0.6514111365369946,0.576923076923077,0.6508474576271186,0.44852941176470573,0.6666666666666666,0.44686648501362397,0.7564707973660301
no,0.5833333333333334,no,no,0.0,0.44756225885654155,0.5,0.4474932948215391,0.9411986430456087,0.33653846153846156,0.9410199556541021,0.18535469107551483,0.3653846153846154,0.18474576271186438,0.3529411764705882,0.7233083338141043,0.35149863760218,0.0
no,0.5,no,no,0.0,0.5177130831287268,0.6634615384615384,0.5176397771817619,0.5872597059932152,0.4423076923076923,0.587139689578714,0.5804729214340199,0.41346153846153844,0.580508474576271,0.6691176470588234,0.19498750024038547,0.667574931880109,0.44250704934976004
no,0.4754901960784314,no,no,0.0,0.4335320940021046,0.6634615384615384,0.43346399834949456,0.46513381078024874,0.6250000000000001,0.4651884700665189,0.5991609458428679,0.6250000000000001,0.5991525423728812,0.6323529411764705,0.4406426982957874,0.6321525885558583,1.0
no,0.607843137254902,no,no,0.0,0.31322343037530687,0.576923076923077,0.31318341242005365,0.5220505088578967,0.40384615384615385,0.5219512195121951,0.6758199847444699,0.6346153846153847,0.6754237288135594,0.7205882352941175,0.6666666666666666,0.7193460490463215,0.0
no,0.303921568627451,no,no,0.0,0.07541213609259909,0.7403846153846155,0.0753043119455333,0.38484734263098375,0.10576923076923073,0.38492239467849226,0.5369946605644544,0.3846153846153847,0.5364406779661015,0.4338235294117646,0.33333333333333337,0.4332425068119892,0.0
si,0.17156862745098037,si,si,0.9473359132247055,0.5591020694493161,0.3942307692307693,0.5591087270476585,0.7063701470033924,0.7115384615384616,0.7064301552106431,0.25819984744469865,0.7500000000000001,0.2576271186440677,0.4971897058823527,0.602451640685868,0.4962386920980926,0.13358802120193103
no,0.3088235294117647,no,no,0.0,0.43914415994387934,0.33653846153846156,0.4390344543016299,0.31963814549566527,0.5865384615384616,0.3197339246119734,0.4950099923722349,0.7115384615384616,0.49472305084745766,0.7867647058823528,0.33333333333333337,0.7847411444141692,0.0
si,0.35784313725490197,no,no,0.0,0.8596983514556296,0.6346153846153847,0.8597070352795544,0.5744440256313608,0.0,0.5742793791574281,0.3790999237223493,0.6442307692307693,0.3788135593220339,0.4338235294117646,0.4406426982957874,0.4332425068119892,0.0
no,0.5441176470588236,no,si,0.909484237246834,0.2676253945983865,0.6634615384615384,0.2675881988859088,0.33923859781379573,0.326923076923077,0.33924611973392466,0.4080854309687261,0.673076923076923,0.4076271186440678,0.4779411764705881,0.33333333333333337,0.4768392370572208,0.44250704934976004
no,0.47058823529411764,no,no,0.0,0.7099263416345142,0.7403846153846155,0.7099236641221375,0.555220505088579,0.6057692307692307,0.5552106430155213,0.2772692601067887,0.3173076923076923,0.27711864406779657,0.38235294117647045,0.5283208335737187,0.3814713896457767,0.44250704934976004
no,0.22058823529411764,no,no,0.0,0.60610312171168,0.42307692307692313,0.6059418196822777,0.6023369770071617,0.27884615384615385,0.6022172949002218,0.49389778794813105,0.6538461538461539,0.4932203389830508,0.7058823529411763,0.6666666666666666,0.7057220708446867,0.0
no,0.19607843137254902,no,si,0.7897389623232769,0.6187302700806735,0.5192307692307693,0.6187332370538479,0.28006030908405577,0.3653846153846154,0.2798226164079823,0.27307398932112886,0.7211538461538461,0.27288135593220336,0.2720588235294117,0.33333333333333337,0.2697547683923706,0.13358802120193103
no,0.5882352941176471,no,no,0.0,0.5377060680462995,0.5288461538461539,0.5376521559727667,0.4372408594044478,0.6634615384615384,0.4372505543237251,0.5728451563691839,0.5288461538461539,0.5728813559322032,0.4632352941176471,0.4406426982957874,0.46321525885558584,0.7564707973660301
no,0.9411764705882353,no,no,0.0,0.46825675201683625,0.7307692307692307,0.4681246131627812,0.24425179042593292,0.451923076923077,0.24434589800443463,0.16132723112128144,0.3942307692307693,0.16101694915254233,0.5955882352941175,0.33333333333333337,0.5940054495912808,0.0
no,0.6323529411764706,no,no,0.0,0.40968081374956156,0.6826923076923078,0.4095316690736539,0.16094986807387862,0.48076923076923084,0.16097560975609754,0.5980167810831425,0.6634615384615384,0.597457627118644,0.4191176470588234,0.5283208335737187,0.41689373297002735,0.44250704934976004
no,0.411764705882353,no,no,0.0,0.5752367590319186,0.038461538461538436,0.5752011553538272,0.6102525442894836,0.5384615384615384,0.6101995565410201,0.6937452326468343,0.5576923076923078,0.6932203389830507,0.6249999999999999,0.33333333333333337,0.6239782016348776,0.0
si,0.7892156862745098,no,no,0.0,0.11680112241318838,0.576923076923077,0.11677326181142975,0.33923859781379573,0.375,0.33924611973392466,0.32112890922959575,0.326923076923077,0.32118644067796603,0.4117647058823528,0.33333333333333337,0.4114441416893733,1.0
si,0.29411764705882354,no,si,0.8392845117511682,0.5264819361627499,0.7307692307692307,0.526511244068496,0.29815303430079154,0.5288461538461539,0.29800443458980047,0.591533180778032,0.7788461538461539,0.5915254237288134,0.21323529411764702,0.602451640685868,0.21253405994550412,1.0
no,0.44607843137254904,no,no,0.0,0.19045948789898284,0.40384615384615385,0.1904270682896637,0.4756879004900112,0.7211538461538461,0.4753880266075388,0.39816933638443924,0.3653846153846154,0.3983050847457626,0.4191176470588234,0.4406426982957874,0.41689373297002735,0.44250704934976004
no,0.6372549019607843,no,si,0.909484237246834,0.6201332865661171,0.6442307692307693,0.6199711161543222,0.3550697323784394,0.6634615384615384,0.35476718403547675,0.7402745995423341,0.5192307692307693,0.7398305084745762,0.44117647058823517,0.4406426982957874,0.44141689373297005,0.7564707973660301
no,0.4362745098039216,no,no,0.0,0.37916520519116104,0.42307692307692313,0.37920363111202804,0.5661515265736901,0.6346153846153847,0.5658536585365854,0.29099923722349347,0.7211538461538461,0.2906779661016949,0.5441176470588235,0.19498750024038547,0.5422343324250682,0.7564707973660301
no,0.3627450980392157,no,no,0.0,0.4521220624342336,0.7403846153846155,0.45203218485661234,0.3418771202412363,0.3653846153846154,0.34190687361419064,0.70976353928299,0.3076923076923077,0.7093220338983051,0.19117647058823523,0.5283208335737187,0.19073569482288832,0.0
no,0.37745098039215685,no,no,0.0,0.6790599789547527,0.6442307692307693,0.6789766866102745,0.6140218620429703,0.8846153846153847,0.6137472283813747,0.7276887871853546,0.6923076923076924,0.7271186440677966,0.44117647058823517,0.33333333333333337,0.44141689373297005,0.0
no,0.3970588235294118,no,no,0.0,0.5713784636969484,0.46153846153846156,0.5712812048689911,0.5039577836411608,0.5192307692307693,0.5037694013303771,0.5167810831426392,0.11538461538461542,0.5161016949152541,0.2647058823529411,0.0,0.2643051771117167,1.0
no,0.7941176470588235,no,no,0.0,0.5598035776920378,0.5865384615384616,0.5597276665978957,0.5092348284960422,0.7692307692307693,0.509090909090909,0.5179252479023646,0.3076923076923077,0.5177966101694913,0.4117647058823528,0.8198105395457659,0.4114441416893733,0.0
no,0.4411764705882353,si,no,0.0,0.3244475622588565,0.6153846153846155,0.32432432432432434,0.3987938183188843,0.33653846153846156,0.39866962305986703,0.673531655225019,0.7884615384615384,0.6728813559322033,0.5661764705882352,0.33333333333333337,0.5640326975476839,0.7564707973660301
no,0.3627450980392157,no,si,0.7785428680464045,0.48544370396352154,0.47115384615384615,0.4854549205694244,0.5653976630229928,0.5576923076923078,0.565410199556541,0.6365369946605643,0.826923076923077,0.6364406779661016,0.13235294117647056,0.4406426982957874,0.13079019073569487,0.13358802120193103
no,0.4411764705882353,no,no,0.0,0.5811995790950544,0.5576923076923078,0.5811842376727874,0.5375047116471918,0.6250000000000001,0.5374722838137473,0.47673531655225004,0.7788461538461539,0.47627118644067795,0.6249999999999999,0.33333333333333337,0.6239782016348776,0.7564707973660301
no,0.6176470588235294,no,si,0.909484237246834,0.51139950894423,0.6634615384615384,0.5112440684959769,0.22352054278175648,0.2692307692307693,0.22350332594235034,0.7349351639969488,0.22115384615384615,0.7347457627118643,0.5661764705882352,0.7233083338141043,0.5640326975476839,0.0
no,0.5490196078431373,no,si,0.8004584800175611,0.587863907400912,0.5096153846153847,0.5877862595419848,0.3185073501696193,0.11538461538461542,0.31840354767184037,0.3356216628527841,0.10576923076923073,0.3355932203389829,0.4926470588235292,0.5283208335737187,0.49046321525885567,0.44250704934976004
no,0.5343137254901961,no,no,0.0,0.3896878288319888,0.6442307692307693,0.38972560346606155,0.7874104787033547,0.34615384615384615,0.7871396895787139,0.46910755148741407,0.6153846153846155,0.4686440677966102,0.6544117647058822,0.33333333333333337,0.6539509536784742,0.0
no,0.5833333333333334,no,si,0.9291204612744929,0.5713784636969484,0.1923076923076923,0.5712812048689911,0.576328684508104,0.47115384615384615,0.5760532150776054,0.6987032799389779,0.6538461538461539,0.6983050847457626,0.5147058823529411,0.4406426982957874,0.5149863760217983,0.13358802120193103
no,0.7647058823529412,no,si,0.8481229852375862,0.5443703963521571,0.5673076923076924,0.5442541778419642,0.4824726724462872,0.25,0.48248337028824845,0.14912280701754382,0.8750000000000001,0.14915254237288134,0.24264705882352933,0.5283208335737187,0.2425068119891009,0.7564707973660301
no,0.5,no,no,0.0,0.7334268677656962,0.5,0.7334433670311533,0.4824726724462872,0.34615384615384615,0.48248337028824845,0.49542334096109836,0.46153846153846156,0.49491525423728805,0.6029411764705881,0.4406426982957874,0.6021798365122617,0.0
si,0.5686274509803921,si,no,0.0,0.454928095405121,0.3653846153846154,0.4549205694243863,0.4146249528835281,0.375,0.4146341463414634,0.6819221967963385,0.8076923076923078,0.6813559322033897,0.7794117647058822,0.6666666666666666,0.7792915531335152,0.44250704934976004
no,0.6813725490196079,no,no,0.0,0.682216766047001,0.5096153846153847,0.6820713843614608,0.3490388239728609,0.4423076923076923,0.34900221729490016,0.15179252479023647,0.48076923076923084,0.15169491525423723,0.7941176470588234,0.602451640685868,0.7929155313351499,0.7564707973660301
no,0.6176470588235294,no,no,0.0,0.3833742546474921,0.41346153846153844,0.38332989478027657,0.5126272144741801,0.28846153846153844,0.5126385809312639,0.5064836003051105,0.5961538461538461,0.5059322033898306,0.7499999999999998,0.33333333333333337,0.7493188010899186,0.0
no,0.4019607843137255,si,no,0.0,0.8211153981059277,0.375,0.8211264699814318,0.5608744817188089,0.7500000000000001,0.5609756097560976,0.192601067887109,0.548076923076923,0.19237288135593217,0.6029411764705881,0.4406426982957874,0.6021798365122617,0.0
no,0.5882352941176471,no,no,0.0,0.5054366888810944,0.701923076923077,0.5054672993604291,0.5687900490011308,0.48076923076923084,0.5685144124168515,0.3470633104500381,0.5288461538461539,0.3466101694915253,0.3676470588235293,0.5283208335737187,0.36784741144414174,0.0
no,0.7058823529411765,no,si,0.9531262980944493,0.7727113293581199,0.47115384615384615,0.7726428718795132,0.3565774594798341,0.451923076923077,0.35654101995565407,0.8249427917620136,0.3653846153846154,0.8245762711864406,0.5588235294117646,0.4406426982957874,0.5585831062670301,0.44250704934976004
no,0.5490196078431373,no,no,0.0,0.5485794458084883,0.4903846153846154,0.5485867546936251,0.5800980022615907,0.7403846153846155,0.5800443458980045,0.3878718535469107,0.1826923076923077,0.38728813559322034,0.5220588235294117,0.602451640685868,0.5204359673024523,0.0
no,0.5686274509803921,no,no,0.0,0.22939319537004557,0.6826923076923078,0.2294202599546111,0.5246890312853373,0.41346153846153844,0.5246119733924612,0.8710907704042714,0.548076923076923,0.8711864406779661,0.48529411764705865,0.6666666666666666,0.48501362397820175,0.0
no,0.3137254901960784,no,no,0.0,0.5278849526481936,0.6538461538461539,0.5277491231689706,0.3396155295891443,0.6634615384615384,0.33968957871396904,0.5976353928299007,0.3653846153846154,0.597457627118644,0.2941176470588235,0.602451640685868,0.2942779291553133,0.0
no,0.26960784313725494,no,no,0.0,0.6615222728867064,0.6153846153846155,0.6614400660202188,0.682246513381078,0.673076923076923,0.6820399113082041,0.2665903890160182,0.9038461538461539,0.2661016949152542,0.25,0.8616541669070522,0.24795640326975482,0.0
no,0.46568627450980393,no,no,0.0,0.7821816906348649,0.6442307692307693,0.7821332783164845,0.29589144364869957,0.5,0.29578713968957876,0.7585812356979404,0.375,0.7584745762711864,0.588235294117647,0.4406426982957874,0.5885558583106267,0.13358802120193103
no,0.7352941176470589,no,no,0.0,0.49561557348298835,0.6538461538461539,0.495564266556633,0.8465887674330947,0.8653846153846155,0.8465631929046562,0.7448512585812355,0.5096153846153847,0.7449152542372881,0.4632352941176471,0.4406426982957874,0.46321525885558584,0.13358802120193103
si,0.4019607843137255,no,no,0.0,0.5011887057172922,0.6923076923076924,0.5011278729110791,0.6027139087825104,0.6538461538461539,0.602660753880266,0.3176964149504195,0.6346153846153847,0.3177966101694914,0.9044117647058822,0.6666666666666666,0.9046321525885559,0.13358802120193103
no,0.6764705882352942,no,si,0.8004584800175611,0.42160645387583306,0.7788461538461539,0.42149783371157423,0.6765925367508481,0.46153846153846156,0.6767184035476719,0.7192982456140349,0.6153846153846155,0.7186440677966102,0.7499999999999998,0.19498750024038547,0.7493188010899186,0.13358802120193103
no,0.024509803921568627,no,no,0.0,0.5128025254296738,0.6634615384615384,0.5126882607798638,0.7131549189596682,0.23076923076923073,0.7130820399113083,0.4118993135011441,0.29807692307692313,0.4118644067796609,0.4926470588235292,0.19498750024038547,0.49046321525885567,0.0
no,0.5588235294117647,no,si,0.8107403422607161,0.3672395650648894,0.7307692307692307,0.3672374664741077,0.4368639276290991,0.7788461538461539,0.43680709534368073,0.35926773455377575,0.6346153846153847,0.359322033898305,0.44852941176470573,0.4406426982957874,0.44686648501362397,0.0
no,0.4215686274509804,no,no,0.0,0.3468958260259558,0.47115384615384615,0.3468124613162782,0.3946475687900489,0.576923076923077,0.3946784922394679,0.25514874141876426,0.5096153846153847,0.25508474576271184,0.2647058823529411,0.5283208335737187,0.2643051771117167,0.13358802120193103
no,0.6862745098039216,no,no,0.0,0.6303051560855839,0.5961538461538461,0.6302867753249433,0.6558612891066716,0.6057692307692307,0.6558758314855877,0.6975591151792524,0.5288461538461539,0.6974576271186441,0.6249999999999999,0.602451640685868,0.6239782016348776,0.13358802120193103
no,0.6862745098039216,no,si,0.909484237246834,0.5264819361627499,0.4903846153846154,0.526511244068496,0.655484357331323,0.6538461538461539,0.6554323725055433,0.6060259344012204,0.548076923076923,0.6059322033898304,0.5147058823529411,0.5283208335737187,0.5149863760217983,0.7564707973660301
